"avgAnnCount"	"avgDeathsPerYear"	"TARGET_deathRate"	"incidenceRate"	"medIncome"	"popEst2015"	"povertyPercent"	"studyPerCap"	"binnedInc"	"MedianAge"	"MedianAgeMale"	"MedianAgeFemale"	"Geography"	"AvgHouseholdSize"	"PercentMarried"	"PctNoHS18_24"	"PctHS18_24"	"PctSomeCol18_24"	"PctBachDeg18_24"	"PctHS25_Over"	"PctBachDeg25_Over"	"PctEmployed16_Over"	"PctUnemployed16_Over"	"PctPrivateCoverage"	"PctPrivateCoverageAlone"	"PctEmpPrivCoverage"	"PctPublicCoverage"	"PctPublicCoverageAlone"	"PctWhite"	"PctBlack"	"PctAsian"	"PctOtherRace"	"PctMarriedHouseholds"	"BirthRate"
554	228	181.1	457.8	43972	103451	16.4	115.9969454	"(42724.4, 45201]"	430.8	32.3	39.2	"Craven County, North Carolina"	2.51	52.8	12.3	39.3	44.4	4	27.9	14.6	48.9	11.4	66.6	44.4	28.6	36.2	16	70.52848253	21.75586405	2.466251795	2.040210627	51.82028856	6.903026781
156	67	226.5	527.4	28574	23123	30.1	129.7409506	"[22640, 34218.1]"	41.6	41	42.8	"Letcher County, Kentucky"	2.44	55.2	24.7	28.5	NA	1	36.1	7.1	38	12.6	47	33.1	30.9	52.3	34.6	98.33974061	0.190106037	0.646360526	0.147860251	52.30400334	5.618408437
150	65	206.8	488	37379	24526	20.7	0	"(34218.1, 37413.8]"	41.2	40	42.3	"Crawford County, Missouri"	2.61	51.8	30.1	38.1	NA	7.7	38.4	7.8	48.2	12.7	54.7	NA	33.6	40.8	24.7	97.65206813	0.218978102	0.072992701	0.0162206	50.41357826	7.465766273
493	182	172.9	476.6	39548	75713	17.5	673.5963441	"(37413.8, 40362.7]"	44.3	42.6	45.8	"Oconee County, South Carolina"	2.43	53.8	15.8	35.5	NA	5.6	31.8	13.7	47	10.4	63.5	NA	37.9	39.9	18.7	88.21465263	7.498432267	0.645772459	1.523702785	52.09451499	6.598098195
5880	2089	166	488.5	60093	1003362	9.6	366.7669296	"(54545.6, 61494.5]"	40.2	38.1	41.9	"St. Louis County, Missouri"	2.44	48.6	12.5	27.8	NA	13.7	22	24.4	61.3	7.4	76	62.7	55.7	26.6	13.6	69.61132577	23.3467189	3.771495226	0.656129316	46.72866496	5.188221792
53	24	189.6	430.5	53244	11721	14	0	"(51046.4, 54545.6]"	34.8	33.1	37.4	"Ward County, Texas"	2.86	50	20.9	40.8	NA	2.6	35	7.9	55.4	4.4	61.1	NA	45.3	29.6	17.1	84.36525612	6.262806236	0.356347439	7.091314031	50.42492918	7.0703125
1962.667684	15	154.5	453.5494221	50639	7904	11.3	0	"(48021.6, 51046.4]"	35.3	34.2	37.2	"Thomas County, Kansas"	2.39	55.6	12.2	20.1	NA	3.8	28.9	18.6	68.9	2.7	81	65.9	48.3	24.7	11.3	94.47318612	1.867507886	0.088328076	1.388012618	53.81222432	5.794871795
111	49	222.7	482.7	40668	22343	22.8	0	"(40362.7, 42724.4]"	37.6	37	39	"Grant Parish, Louisiana"	2.63	46.2	15.8	51.4	NA	2.6	42.3	6	39.3	9.2	56.5	41.3	37.5	42.2	24.4	80.00626062	14.39048386	0.084965567	1.565155174	50.20147284	3.728510828
168	76	216.9	490.5	42839	31552	15.5	0	"(42724.4, 45201]"	39.4	38.7	40.5	"Marshall County, Tennessee"	2.57	53.2	10.8	43.9	NA	4.5	42	10.4	55.4	8.4	65	50.4	44.5	34.1	18.3	89.36743798	7.195352868	0.545588754	1.354343849	52.44819519	3.440273038
51	20	181.2	487.2	54154	6906	11.7	0	"(51046.4, 54545.6]"	46.4	44.8	47.4	"Fremont County, Iowa"	2.36	59.4	16.6	43.5	NA	5.2	36.4	15.6	60.4	3.7	70.9	NA	40.2	39.1	18.3	96.81958908	0.295524909	0	0.844356882	56.49966148	6.004618938
344	134	186	483.7	41141	69763	19.5	0	"(40362.7, 42724.4]"	36.1	34.3	37.4	"Troup County, Georgia"	2.73	43.1	19	37.6	NA	3.8	35.8	11.1	53.7	11.9	62.4	NA	43.6	33.5	18.8	60.320618	34.41416063	1.755557814	1.392539242	43.38811118	6.920828113
171	71	175.9	433.5	41132	29119	15.6	137.3673546	"(40362.7, 42724.4]"	43.6	42	45.5	"Wythe County, Virginia"	2.44	53.7	8.5	42.7	NA	4	36.4	9.8	52.9	9.6	63.9	50.1	44	35.3	18.4	94.99486125	3.600548133	0.702295307	0.260363138	52.06945966	2.933713923
102	42	194.1	468.1	35019	16569	22.7	0	"(34218.1, 37413.8]"	41.6	41.2	42.2	"Jasper County, Mississippi"	2.4	50.9	18.7	41.5	NA	3.2	36.4	9	47.6	7.9	52.3	36.6	31.2	46.8	28.8	46.26235833	52.95997106	0.006028454	0.144682903	47.28648334	4.697986577
20	10	250	527.2	29477	2302	29.5	0	"[22640, 34218.1]"	49.2	46.8	52.2	"Quitman County, Georgia"	2.29	40.2	11.8	53.9	NA	0	40.7	6.3	38.9	11.2	48.8	26.7	24.7	53.6	27.8	49.61306965	49.22613929	0.386930353	0	38.52216749	8.61618799
146	71	183.6	404	40189	20848	17.8	0	"(37413.8, 40362.7]"	51.7	50.8	52.5	"Pacific County, Washington"	2.24	52.7	27.3	33.9	36.5	2.2	31.6	11.3	40.9	8.9	55.8	33.1	25.9	50.9	24.1	89.40663599	0.305158634	1.889077258	2.286267861	48.96703297	5.889178996
179	79	200.6	443.4	43341	35985	17.8	0	"(42724.4, 45201]"	40	39.5	40.4	"Perry County, Ohio"	2.59	55.4	25.9	37.4	35	1.7	43.9	7	51.9	9.5	62.5	48.5	45.1	40.4	24.7	97.69326856	0.26925746	0.205412908	0.116585704	55.10159652	4.775349865
101	47	195.1	425.8	39801	20640	19	0	"(37413.8, 40362.7]"	40.3	39.6	42	"Allen County, Kentucky"	2.59	58.2	20.8	45	32.6	1.6	36	7.7	53.3	9.2	59.5	NA	39	36.7	20.2	96.51682633	1.355932203	0.456890199	0.830262835	57.42217649	3.786096257
276	111	164.5	410.9	34109	59159	27.7	0	"[22640, 34218.1]"	38.8	37.2	40.7	"Duplin County, North Carolina"	2.68	48.2	28.6	30.8	37.4	3.2	30.1	7.3	53.3	11.3	49	35	29.8	41.4	25.3	61.86231141	24.95248347	0.467596253	11.13148201	48.07254169	6.430547019
840	312	184.3	503.1	55107	185197	11.5	1150.126622	"(54545.6, 61494.5]"	34.8	34	35.6	"Minnehaha County, South Dakota"	2.48	49.5	13.5	31.2	45.8	9.5	29.3	20.8	70.9	4.4	76.5	NA	54.9	25.4	12.4	86.76610298	4.198567133	1.784377061	2.18227135	47.33818078	6.112105642
57	30	215	415.2	35977	10980	20.1	0	"(34218.1, 37413.8]"	40.6	40.3	41.2	"Johnston County, Oklahoma"	2.58	49	12.2	34	NA	2.7	35.5	10.2	46.9	6.7	46.8	26.7	20.3	44	26.6	71.88350572	1.868989294	0.553438577	0.934494647	46.75792507	5.684647303
258	100	163.6	434.1	49552	41666	12.8	0	"(48021.6, 51046.4]"	46.4	45.4	47.3	"Susquehanna County, Pennsylvania"	2.41	55.5	17.7	40.1	NA	7	46.7	10.8	54.4	7.7	71.5	53	45.8	34.3	14.9	97.86400434	0.545209941	0.276145295	0.302107673	54.01155144	4.344746163
102	50	185	380.6	33136	22084	24.4	0	"[22640, 34218.1]"	39.1	37.6	39.8	"Hempstead County, Arkansas"	2.81	45.3	26.3	38.3	NA	4.6	38	7.7	51	7.9	48.2	35.8	30.3	44.6	30.3	65.41905444	29.81733524	0.026862464	2.001253582	46.37607056	6.208291203
1591	629	184.8	455.7	49782	407051	16.1	191.62218	"(48021.6, 51046.4]"	32.7	31.1	34.6	"Richland County, South Carolina"	2.53	38.7	8.4	27.3	NA	10.1	22.5	22.1	57.6	9.4	69.5	NA	45.5	30.1	16.4	46.89255314	45.85636053	2.680579745	1.575525447	39.41986227	4.618133504
1962.667684	65	145.9	453.5494221	57850	36755	10.9	0	"(54545.6, 61494.5]"	39.8	39.1	40.2	"Steele County, Minnesota"	2.52	55	15.5	32.9	NA	9.1	35.5	18.7	65.2	4.9	76.1	61.3	54.6	32.1	17.4	91.33148975	2.551816663	1.128056293	3.167866824	53.89250928	6.135046611
44	17	149.6	401.1	62800	7378	9.3	0	"(61494.5, 125635]"	49.1	48.9	49.2	"Rappahannock County, Virginia"	2.26	63.9	13.1	47.2	NA	3.7	25.6	19.9	57	2.9	68.1	50.5	39.9	31.5	13.1	92.38325932	4.185170233	0.807428341	0.309514197	58.75343721	5.182481752
160	57	140.7	427.3	60205	34937	7.5	28.62294988	"(54545.6, 61494.5]"	33.3	32.6	34.1	"Sioux County, Iowa"	2.73	60.4	8.9	21.3	NA	9.1	31.9	17.9	72.2	1.8	80.2	NA	51.1	24.6	11.2	92.53817845	0.434669217	0.736039874	4.929148918	66.62133447	5.625717566
19	10	165.2	352	36929	3860	21.3	0	"(34218.1, 37413.8]"	40.9	39.3	43.1	"Knox County, Texas"	2.55	52.3	23	40	NA	0	37	12.1	52.6	7.1	56	38.8	29.7	39.3	21.7	86.95995785	7.376185458	0.079030558	4.478398314	49.33890049	4.12371134
42	21	231.3	470.4	32645	6276	23	0	"[22640, 34218.1]"	42.4	40.7	44.1	"Jefferson County, Oklahoma"	2.5	52.4	19.4	55.6	NA	1.9	44.8	8.5	50	6.5	48.6	NA	29.1	43.9	26	83.42018001	0.694773409	0.094741829	4.058108321	48.88709025	6.331168831
181	79	157.5	414	52814	25963	12.5	0	"(51046.4, 54545.6]"	50.6	48.2	52	"Gillespie County, Texas"	2.36	59.8	15	39	NA	5.8	26.6	22.7	53.2	6.8	63.1	42.2	31.3	39.4	17.5	94.77124183	0.338609339	0.192928577	1.866288684	56.71740569	6.807727691
68	17	105.2	389.4	44508	12352	14.7	0	"(42724.4, 45201]"	49.6	48	51.6	"Archuleta County, Colorado"	2.25	60.6	20.1	44.8	NA	2.2	26	23.5	NA	8.2	51.8	35.1	24.3	42.8	23.6	87.36651881	0.903564975	0.747494661	7.548874651	56.39295088	4.115421003
221	85	185.3	496.5	45596	31101	13.1	0	"(45201, 48021.6]"	44.9	43.7	46.1	"Marshall County, Kentucky"	2.43	59	23.5	37.1	31.3	8.1	41	9.3	NA	7.7	68.2	50.5	46.1	39.7	20.7	98.1206504	0.426541804	0.275808986	0.035277894	57.14965878	4.006754682
77	26	151.5	426.1	58225	15559	12.3	64.27148274	"(54545.6, 61494.5]"	39	38.2	39.8	"Carbon County, Wyoming"	2.44	53.2	17.6	41.6	NA	6.6	35.6	13.6	63.5	4.3	71.2	57	51.5	27.1	13	91.59412923	1.410508927	0.21602389	1.855263994	51.06417813	5.625
127	55	222.6	527.3	42837	18135	17.6	716.8458781	"(42724.4, 45201]"	42.2	41.3	42.8	"Humphreys County, Tennessee"	2.53	54.8	14.1	41.3	43.4	1.2	42.8	8.9	48.1	8.9	66.9	49	42.9	37.8	17.8	95.09868421	3.229166667	0.191885965	0.082236842	54.126895	5.078225186
81	36	171.7	408.4	30010	12456	24.4	0	"[22640, 34218.1]"	48.5	47.4	50	"Stone County, Arkansas"	2.4	55.4	13.1	42.2	NA	5.4	35.4	9.5	42.4	7	48.5	29.6	20	54	27.9	96.72314578	0.039961637	0.239769821	0.223785166	52.9949436	4.961659901
309	120	153.3	396.2	43484	97653	24.8	256.00852	"(42724.4, 45201]"	27.5	26.2	29.6	"Montgomery County, Virginia"	2.48	39.1	2.7	11.3	72.3	13.7	21.8	23.2	55	5.6	82.4	70.1	58.2	19.9	8.7	86.72084754	4.348637358	6.119191019	0.910155805	43.44441603	3.135414054
250	103	195.1	494.9	36996	35516	21.1	0	"(34218.1, 37413.8]"	45.3	44.6	46.7	"Greenbrier County, West Virginia"	2.28	52.2	22.4	36.6	27.8	13.3	44	11.2	48.2	7.2	61.9	43.3	39.1	43	22.1	94.14288118	2.299108395	0.38692312	0.42617619	47.48027903	4.354354354
80	32	199.6	486.6	61388	12444	10.1	0	"(54545.6, 61494.5]"	42.5	40.5	44.8	"Menard County, Illinois"	2.42	58.8	16.5	40.7	NA	6.8	37.2	16.8	62.1	5.7	75.7	NA	51.3	35.4	17.3	97.24843391	0.896043137	0.412338435	0.15066212	55.9681182	5.225019069
183	94	181.2	359.6	54666	42537	10.5	822.8130804	"(54545.6, 61494.5]"	39.8	37.9	40.8	"Fulton County, Ohio"	2.59	59.8	15.7	36.2	NA	8.9	40.8	11.5	62.7	6.7	78.8	NA	57.1	28.9	14.3	94.22148994	0.567259033	0.329528069	3.318818407	60.4843182	6.632331301
1962.667684	65	161.5	453.5494221	52272	25313	8.9	1896.258839	"(51046.4, 54545.6]"	43.5	42	45.2	"Brown County, Minnesota"	2.27	55.4	8.6	28.9	NA	5.3	37.6	15.3	66.2	3.2	81.5	61.8	52.1	30.6	11	97.36914655	0.448977984	0.433224371	0.744358237	52.52364454	5.656722201
81	28	151.5	460.6	44669	15284	17.1	0	"(42724.4, 45201]"	36.3	35.3	37.2	"Gooding County, Idaho"	2.84	59.1	23	44.2	NA	4.3	33.1	8.9	59.9	3.8	50.5	34.9	27.3	37.6	22.4	86.43733999	0.072211646	0.597387251	9.440031511	59.88361179	6.793917826
947	362	190	504.8	41783	200579	21.9	174.4948374	"(40362.7, 42724.4]"	33.5	31.5	35.5	"Muscogee County, Georgia"	2.61	39.5	12.5	32.3	48.8	6.4	27.7	15	50.2	11	62.4	46.4	32.3	34.9	19.3	45.81820905	44.76770602	2.407569214	2.719624535	39.01594283	6.992367626
291	120	175.4	429.9	45567	57673	17.5	0	"(45201, 48021.6]"	40.7	39.6	41.9	"Blount County, Alabama"	2.74	59	19.4	33.3	NA	3	33.4	8.6	48.4	7.7	66.2	49.9	44.7	35.9	19	95.09790331	1.531796916	0.143822561	0.961705077	59.43985396	6.894123171
46	15	164.6	490.7	50751	9398	20.5	0	"(48021.6, 51046.4]"	36.9	38	36.1	"Rosebud County, Montana"	2.81	53.8	14.9	44.9	36.3	3.9	32.7	14.8	57.4	10.6	59	NA	40.3	27.7	14.2	61.01368691	0.203165098	0.588109495	1.21899059	52.04855842	4.558969277
114	52	191.9	456.5	40323	17093	14.3	0	"(37413.8, 40362.7]"	45.8	44.5	46.8	"Potter County, Pennsylvania"	2.57	52.1	15	45.4	31.9	7.7	48.2	9.2	49.5	6.9	67.2	46.4	40.7	40.6	18.5	97.75565403	0.575473327	0.345283996	0.270472464	52.76653171	6.77146312
17	6	140	405.2	45710	2359	10.2	0	"(45201, 48021.6]"	47.6	46.1	49.8	"Adams County, North Dakota"	2.14	66.7	10.8	38.4	NA	8.6	35.1	18.1	64.7	1.2	78.8	56.7	41.6	31.9	11.3	93.25074754	1.324220419	1.238786843	0.55531824	60.82474227	4.047619048
1417	534	169.1	457.2	52967	272983	13.4	725.3198917	"(51046.4, 54545.6]"	39.6	38.1	41.1	"Dauphin County, Pennsylvania"	2.41	47.3	18.3	35.4	34.2	12	34.8	17.6	NA	7.1	72.4	56.7	51.7	32.4	16.2	72.09676348	18.00113614	3.529771961	2.892723557	44.48062907	5.830835519
1962.667684	46	180.7	453.5494221	49934	15471	12.4	0	"(48021.6, 51046.4]"	43.2	41.7	45	"Redwood County, Minnesota"	2.43	54	17.3	35.1	NA	10	37.9	13	61.8	4	71.6	52.4	39.4	36.5	17.1	89.44221841	0.712332252	3.281816447	0.400686892	51.81544316	5.74439157
37	13	169.4	521.9	36836	4201	18.3	0	"(34218.1, 37413.8]"	47.5	44.9	49.6	"Gregory County, South Dakota"	2.12	57.3	11.6	33.5	44.6	10.3	38.6	13.6	59.7	2.1	66	45.5	30.2	43.2	20	88.57075248	0.118315192	1.13582584	0.14197823	47.15736041	10.70422535
24	13	222.3	431	32773	4070	28.3	0	"[22640, 34218.1]"	44.4	41.8	49.3	"Tyrrell County, North Carolina"	2.45	42.5	28.1	40.7	31.2	0	37.1	3.9	38	14.1	50.1	31.8	19.8	46.5	23	59.89884393	30.39499037	2.817919075	4.359344894	47.13990351	7.088989442
152	70	236.7	501.8	37625	23372	22.1	0	"(37413.8, 40362.7]"	41.9	41.2	43.2	"Boone County, West Virginia"	2.5	55.2	21.3	42.9	NA	5.2	49.4	5.4	39.5	9.2	60.2	42.8	41.3	46.3	25.4	98.3125	0.675	0.091666667	0.129166667	53.06378967	4.220287661
162	63	186.6	511.5	54195	25432	10.2	432.5259516	"(51046.4, 54545.6]"	40.5	40.1	40.9	"Salem city, Virginia"	2.29	47.3	7	23.8	60.9	8.4	29.8	17.1	59.7	4.8	75.1	59.3	53.7	27.2	13.3	88.11047089	7.792569044	2.074309557	0.596065965	46.2518666	4.609250399
81	23	125.2	373.1	66846	24130	8.4	0	"(61494.5, 125635]"	40.1	39.8	40.5	"Routt County, Colorado"	2.46	51.2	10.7	30.3	48.7	10.3	20.5	34.2	NA	4	77.4	68.1	46.4	19.1	10.1	94.89112937	0.419384902	1.037871728	1.923239854	50.77934471	4.116913206
7	3	231	524.5	37316	827	20.1	0	"(34218.1, 37413.8]"	53.1	53.3	50.9	"Golden Valley County, Montana"	2.29	58.8	2.3	53.5	NA	2.3	42.8	16	56.3	3.5	60.6	43.1	30.4	38.4	16	96.82539683	0	0	0	57.5	1.481481481
236	101	184.2	418.9	36315	72651	31.4	27.5288709	"(34218.1, 37413.8]"	26.3	25.5	27.9	"Bulloch County, Georgia"	2.54	38.1	4.2	12.9	76.2	6.6	28	16.9	52.5	9.1	66.3	NA	48.6	25	15.7	65.92020556	28.4350565	1.760008841	1.601138342	41.05174525	3.911889349
212	86	186.1	445.9	37008	45459	29.5	0	"(34218.1, 37413.8]"	34.1	34.6	33.6	"Baldwin County, Georgia"	2.62	34.6	9.1	22.7	NA	6	39	9.2	43.4	8.4	65.6	52.7	47.9	32.5	18.4	54.58674528	41.48487826	1.528551152	1.05251665	36.44386031	3.145390664
55	25	198.5	457.8	45413	9259	14.4	0	"(45201, 48021.6]"	39.6	37.6	42.5	"Clarke County, Iowa"	2.43	53.8	13	60	NA	1.5	44.6	9.7	NA	5	67.2	49.5	44.1	37.3	18.2	96.01293103	0.140086207	0.452586207	2.661637931	51.06837607	7.290533188
1962.667684	6	177.6	453.5494221	53447	2157	11.5	0	"(51046.4, 54545.6]"	35.7	34.5	40.5	"Wichita County, Kansas"	2.79	60.6	36.9	20.6	NA	16.3	29.6	12.5	67.4	3.1	71.7	46.4	32.8	33.2	12.9	94.32849365	0	0.317604356	2.903811252	57.49039693	7.061503417
55	26	188.3	398.9	52673	11339	12.6	0	"(51046.4, 54545.6]"	45.2	44.9	45.5	"Skamania County, Washington"	2.49	54.4	20	43.8	NA	2.4	29.2	14.2	51.5	8.3	64.4	49.7	42.6	36.1	20.5	93.41812683	0.844970204	0.978386552	0.773814818	52.94771969	4.805591962
1149	405	169.7	509.4	60851	186818	8.9	48.17522937	"(54545.6, 61494.5]"	42.7	41.5	43.6	"Butler County, Pennsylvania"	2.42	55.6	8.9	32	NA	10.3	34.9	21.1	60.8	5.9	81	64.7	58.5	27.6	11.2	96.32611517	1.163773837	1.079762398	0.135710785	55.70519362	4.004308281
117	49	221.3	526.2	37453	19119	22.6	0	"(37413.8, 40362.7]"	41	40.5	41.9	"Union County, Tennessee"	2.59	55.8	11.1	49.3	NA	4.4	44.2	6	44.4	9.5	54.1	40.6	35.2	44.9	27.9	98.02052786	0.56032677	0.057603687	0.068077084	54.80690222	3.464419476
620	255	186.1	493.6	44903	88082	13.2	1146.658795	"(42724.4, 45201]"	44.4	42.4	45.9	"Lawrence County, Pennsylvania"	2.38	50.7	12.8	34.4	NA	8.7	45	13.2	53.7	7	68.4	50.5	44.9	39.9	20.3	93.19889639	3.798703484	0.417218097	0.548439918	49.46891725	4.727253413
11217	3824	153.8	452.3	47547	2636735	23.4	42.47677525	"(45201, 48021.6]"	34.4	32.8	35.8	"Kings County, New York"	2.74	40.1	15.5	26	NA	16.5	26.2	20.1	56.9	10	51.4	43.3	38.7	43.4	31.8	43.39108351	33.54058304	11.47823782	8.873102839	37.53039861	5.227447022
75	31	160.3	422.5	39359	10890	15.4	0	"(37413.8, 40362.7]"	50.9	50	51.7	"Mackinac County, Michigan"	2.07	54.2	15.8	29.4	NA	3.5	36.5	11.9	47.6	12.5	63.4	NA	35.2	44	19.2	75.31691416	1.711336472	0.588554871	0.651937704	47.97465924	3.381147541
134	62	177	402.9	35968	20937	21.4	0	"(34218.1, 37413.8]"	49	48.5	49.8	"Ogemaw County, Michigan"	2.22	54.7	28.6	27.9	38.8	4.7	40.9	7.5	43.2	12.4	60.1	36.1	31.5	51	24.2	96.80049006	0.310998021	0.560738856	0.259165017	49.31100276	6.505717916
1390	483	169.9	495.9	61653	269536	11.9	207.7644545	"(61494.5, 125635]"	38.5	37.1	39.9	"Thurston County, Washington"	2.52	52.4	14.8	31.7	46.2	7.4	22.7	20.3	56.5	8.5	74.5	55.4	43.5	30.7	13.7	82.58622199	2.839873174	5.83580425	1.226386727	50.87449211	5.180155167
22	11	166.3	357	34304	4423	24.5	678.2726656	"(34218.1, 37413.8]"	41.8	40.6	42.4	"Hidalgo County, New Mexico"	2.47	46.1	23.7	48.5	27.2	0.7	31	9.3	50	12.2	42.7	27.4	23.4	51.9	35	91.21257807	0.258453586	0	5.104458324	44.58424508	5.485232068
87	36	190.8	477.4	35940	13555	19.5	0	"(34218.1, 37413.8]"	43.8	43.2	45.1	"Clay County, Alabama"	2.45	52.3	18.9	40	NA	3.4	36.3	5.8	47.4	9.4	60.3	40.6	34.2	42.5	21.6	81.73893773	14.50099727	0	1.418334934	50.80273113	5.245114844
168	64	154.6	425.6	56519	34042	7.8	0	"(54545.6, 61494.5]"	39.7	38.4	41.1	"Putnam County, Ohio"	2.6	63.3	16.2	31.8	41.8	10.2	42.8	11.9	66.8	3.4	85.3	69	64.6	24.2	9.1	95.47741634	0.324713316	0.175520711	2.805406038	63.98957775	6.184443536
91	47	225.5	445.2	29652	14997	26.8	0	"[22640, 34218.1]"	41.8	40.8	42.6	"Choctaw County, Oklahoma"	2.52	46.5	17.3	40.1	NA	7.2	40.1	9.4	45	8.9	40.9	28.1	24.2	45.3	26.4	63.0489418	11.43518519	0.489417989	1.66005291	43.83862255	6.960408685
71	35	205	423.4	34452	10160	23.1	0	"(34218.1, 37413.8]"	49.1	49.4	48.5	"Marion County, Texas"	2.26	55.1	19.8	37.5	NA	5.9	37.6	8.7	45.7	8	50	35.3	29.9	42.9	22.1	74.74629196	22.92154567	1.619828259	0.087822014	51.3107775	1.660795169
879	380	182.8	430.2	55952	198664	12.4	5.033624612	"(54545.6, 61494.5]"	36.8	35	38.8	"Okaloosa County, Florida"	2.5	51.6	13.3	32.7	46.4	7.6	26.2	17.8	NA	6.9	69.8	NA	27.4	31.1	14	79.33280274	9.144961688	2.93231792	2.908389124	49.7916778	5.717229536
56	26	171.5	370.9	48413	11431	15.6	0	"(48021.6, 51046.4]"	43.2	41.3	44.9	"Gates County, North Carolina"	2.65	53.7	11.2	45	38.2	5.6	37.5	8.8	51.3	12.2	65.5	NA	43.6	37.7	21.6	64.16751962	33.60627772	0.16206073	0.366769021	56.79236711	6.274356976
119	47	202.2	513.5	54331	21979	11.3	0	"(51046.4, 54545.6]"	39.9	38.5	40.7	"Anderson County, Kentucky"	2.56	57.2	15.4	36.6	44.4	3.5	38.8	11.4	62.4	6.9	77	61.6	55.4	28.3	12.9	95.61601029	2.329856165	0.569826754	0.289508754	56.35803931	5.4001554
158	61	152	411.3	55354	29228	10.8	1402.764472	"(54545.6, 61494.5]"	43.6	42.3	44.6	"Park County, Wyoming"	2.38	56.3	12.4	29.1	53.2	5.3	28.5	17.5	64.5	3.8	71.4	54.9	44.4	30.5	13.1	94.78005865	0.814214249	0.600310505	1.28687252	54.58467264	5.701401192
332	145	199.5	472.6	31674	52456	23.5	0	"[22640, 34218.1]"	42.1	39.6	44.6	"Halifax County, North Carolina"	2.42	39.1	23.4	37.3	NA	5.4	35.8	8.5	45.8	14.1	54.2	38	33.3	46.3	26.5	40.07339862	52.18042579	0.810755144	0.999868931	37.60480715	5.317412593
37	15	150.3	423.8	54556	5619	10.1	0	"(54545.6, 61494.5]"	47.5	46.2	49.1	"Fillmore County, Nebraska"	2.22	57.5	15.8	33.1	NA	5.8	39.1	13.5	63.3	3.4	74.7	55.7	44.2	31.9	12.7	97.1915043	0.912761102	0.017553098	1.000526593	53.40909091	6.001846722
73	32	174.1	456.2	49513	10021	10.8	0	"(48021.6, 51046.4]"	46.1	44.8	48.1	"Sac County, Iowa"	2.25	59.3	16.2	27.3	45.5	11	39.3	14.9	63.3	4	77.6	57.4	44.8	33.3	13.3	97.9011979	0.702900703	0	0.316800317	54.53926464	8.116710875
53	28	250	472.7	34018	7604	21	0	"[22640, 34218.1]"	43.4	41.4	45.3	"Dallas County, Arkansas"	2.26	52.3	22.1	43.5	NA	0.6	50.5	9.4	48.6	8.3	55.1	NA	36.3	44.5	24.9	55.42704626	41.21759024	2.249618709	0.686324352	46.49014778	1.704199635
452	156	162.8	489.4	56008	75909	11.8	13.17366847	"(54545.6, 61494.5]"	42	41.4	42.5	"Cheshire County, New Hampshire"	2.34	48.4	6.1	24.1	60.9	9	33.8	19.4	62.2	6.1	75	60.3	55	28.7	12.7	95.68755724	0.730079812	1.17493131	0.392516028	48.86415562	4.687933426
684	334	189.2	419.4	41504	107685	19.9	9.286344431	"(40362.7, 42724.4]"	46.9	45.8	48.1	"Douglas County, Oregon"	2.41	52.2	20.6	32.9	NA	2.9	32.1	10.1	44.5	12.2	56.8	37.4	32.6	49.1	26.6	92.82142657	0.317181932	0.820941471	0.695934474	50.07762912	5.54304604
135	67	203.7	425.7	36867	20171	20.7	0	"(34218.1, 37413.8]"	46.5	45.9	47.4	"Morgan County, Missouri"	2.55	50.9	32.4	42.9	22.5	2.1	41.3	9	42.2	11.7	50.2	33.6	26.4	42.3	21.3	96.29171817	1.241038319	0.049443758	0.232385661	50.79365079	6.885245902
328	113	180.3	529.1	45331	59875	18.3	0	"(45201, 48021.6]"	36.7	35.6	37.7	"Vermilion Parish, Louisiana"	2.69	48.5	25	42.1	NA	5.6	41	9.6	NA	8.5	60.1	46.4	40.6	36.7	21.8	81.09964473	14.13973947	2.087633226	0.306208763	48.38043678	5.605176173
292	124	191	468.4	41955	48985	15.5	0	"(40362.7, 42724.4]"	42.2	40.9	43.8	"Henry County, Indiana"	2.54	48.2	24	38.3	NA	6.4	43.5	10.2	48.5	10.6	67.4	49.6	44.9	34.5	16	95.10234811	1.741749074	0.376429414	0.445611037	50.56079956	3.996826341
570	171	150.6	516.8	47351	96165	13.6	1029.48058	"(45201, 48021.6]"	42.1	41.4	42.9	"Flathead County, Montana"	2.48	56.3	16.7	40.3	NA	1.9	29.9	20.4	58.9	7	65.8	50.4	40.4	31.9	15.5	94.93641049	0.307501098	0.515358983	0.691073897	54.5518245	6.812139453
60	24	165.8	465.5	49837	9410	12.1	0	"(48021.6, 51046.4]"	42.2	41.7	42.5	"Howard County, Iowa"	2.39	56.9	20.9	26.2	49.4	3.5	44	7.9	63.5	3.4	74.4	54.3	44	36.1	15.2	98.25152728	0.326522014	0.221192332	0.105329682	53.52986811	6.748466258
15	8	223.9	419.5	33750	2788	24.8	0	"[22640, 34218.1]"	41.1	39.9	41.8	"Harmon County, Oklahoma"	2.35	57.6	19.6	47.7	NA	0	26.6	15.5	50.9	8.7	56.8	38	24.7	45.3	23.8	68.66713189	7.083042568	1.570132589	12.63084438	52.55536627	4.99194847
116	55	230.9	496.6	30299	17917	28.1	0	"[22640, 34218.1]"	44.2	42.7	45.2	"Fentress County, Tennessee"	2.43	53	10.9	51.8	NA	5.3	44.2	7	41.6	10.4	45.2	NA	24.2	53.2	33	97.90864982	0.16173108	0.306731359	0.340192962	51.01314348	5.124835742
