avgAnnCount;avgDeathsPerYear;TARGET_deathRate;incidenceRate;medIncome;popEst2015;povertyPercent;studyPerCap;binnedInc;MedianAge;MedianAgeMale;MedianAgeFemale;Geography;State;Region[CAT];AvgHouseholdSize;PercentMarried;PctNoHS18_24;PctHS18_24;PctSomeCol18_24;PctBachDeg18_24;PctHS25_Over;PctBachDeg25_Over;PctEmployed16_Over;PctUnemployed16_Over;PctPrivateCoverage;PctPrivateCoverageAlone;PctEmpPrivCoverage;PctPublicCoverage;PctPublicCoverageAlone;PctWhite;PctBlack;PctAsian;PctOtherRace;PctMarriedHouseholds;BirthRate;naa;nab
176,00;68,00;179,10;492,90;41538,00;29809,00;17,50;0,00;(40362.7, 42724.4];41,00;38,80;42,80;Boyle County, Kentucky;Kentucky;South;2,42;48,30;10,80;32,10;;5,10;35,00;11,80;50,90;7,10;65,30;49,80;43,00;38,40;21,70;88,99;6,92;0,81;0,33;50,07;4,91;;
61,00;23,00;236,80;639,70;41910,00;8321,00;18,60;0,00;(40362.7, 42724.4];41,00;39,80;41,50;Bracken County, Kentucky;Kentucky;South;2,54;53,40;22,30;35,60;41,40;0,70;43,40;9,20;;8,30;66,70;;48,20;37,40;22,30;98,93;0,02;0,00;0,91;49,89;6,53;;
87,00;38,00;232,30;522,10;28647,00;13484,00;33,00;0,00;[22640, 34218.1];40,70;39,40;42,90;Breathitt County, Kentucky;Kentucky;South;2,41;48,70;19,90;39,50;;1,10;34,30;5,10;38,10;12,40;37,70;;25,30;58,10;40,60;97,65;0,49;0,43;0,01;44,96;6,23;;
126,00;51,00;199,50;490,00;41547,00;20018,00;19,20;249,78;(40362.7, 42724.4];42,50;41,10;43,80;Breckinridge County, Kentucky;Kentucky;South;2,71;56,00;23,10;41,30;;3,00;44,00;5,10;48,20;11,50;62,30;;39,00;39,80;21,10;95,56;2,32;0,12;0,38;58,83;7,77;;
407,00;126,00;174,00;536,20;54924,00;78702,00;12,30;216,00;(54545.6, 61494.5];39,30;38,50;39,70;Bullitt County, Kentucky;Kentucky;South;2,71;53,70;10,70;45,70;;5,90;40,80;9,20;;7,60;77,00;62,00;57,30;29,00;13,80;96,53;0,48;0,52;0,47;56,07;4,76;;
72,00;32,00;202,90;460,20;35219,00;12938,00;20,60;0,00;(34218.1, 37413.8];41,20;40,10;42,10;Butler County, Kentucky;Kentucky;South;2,44;53,60;29,00;40,20;;3,30;43,30;4,50;48,90;6,10;54,50;43,00;38,50;43,40;27,60;98,14;1,18;0,00;0,47;52,78;5,23;;
92,00;40,00;224,70;525,00;42640,00;12681,00;18,20;0,00;(40362.7, 42724.4];42,60;42,30;42,90;Caldwell County, Kentucky;Kentucky;South;2,39;55,20;7,70;60,20;;5,80;44,90;7,70;52,40;8,70;60,50;45,60;41,60;42,10;24,20;92,66;5,82;0,05;0,00;50,10;7,91;;
211,00;84,00;195,30;501,30;37705,00;38343,00;20,20;0,00;(37413.8, 40362.7];33,70;33,50;34,20;Calloway County, Kentucky;Kentucky;South;2,35;43,80;2,50;17,20;;9,80;31,60;16,10;52,70;9,10;69,90;54,40;45,30;30,80;16,20;91,32;3,91;2,20;0,33;44,97;3,14;;
507,00;194,00;198,60;518,70;52349,00;92066,00;13,20;65,17;(51046.4, 54545.6];37,30;35,90;38,50;Campbell County, Kentucky;Kentucky;South;2,49;47,20;9,40;28,70;49,20;12,70;31,00;18,20;62,40;6,80;72,40;56,40;50,10;28,30;14,90;93,64;3,21;0,81;0,64;46,76;4,94;;
37,00;16,00;213,40;534,80;40701,00;4874,00;17,00;0,00;(40362.7, 42724.4];42,30;41,50;43,10;Carlisle County, Kentucky;Kentucky;South;2,39;58,40;15,00;36,50;;1,90;38,20;7,90;52,40;6,80;55,90;41,80;35,10;43,20;26,70;96,57;1,57;0,08;0,06;54,59;5,54;;
60,00;26,00;217,30;503,60;43615,00;10699,00;20,40;0,00;(42724.4, 45201];36,90;35,30;38,80;Carroll County, Kentucky;Kentucky;South;2,63;45,90;18,50;60,80;;4,70;44,00;6,30;51,00;13,20;54,90;43,90;42,30;39,30;25,20;92,73;2,58;0,07;2,34;45,74;5,62;;
176,00;76,00;232,10;541,30;34991,00;27158,00;23,90;0,00;(34218.1, 37413.8];40,10;38,90;41,20;Carter County, Kentucky;Kentucky;South;2,54;51,90;14,40;33,30;47,30;5,00;41,40;7,90;45,50;11,10;54,30;42,00;38,10;41,70;26,00;97,96;0,82;0,14;0,07;52,62;4,05;;
103,00;52,00;254,30;501,80;29344,00;15808,00;30,60;0,00;[22640, 34218.1];42,10;40,80;43,30;Casey County, Kentucky;Kentucky;South;2,44;58,70;17,90;25,20;56,20;0,70;37,40;5,10;46,60;9,00;48,30;38,20;31,60;44,40;28,90;97,19;0,80;0,25;0,30;55,75;5,15;;
296,00;115,00;183,60;469,20;36736,00;73309,00;21,60;0,00;(34218.1, 37413.8];28,50;26,60;31,10;Christian County, Kentucky;Kentucky;South;2,67;51,10;12,20;45,70;39,40;2,80;32,70;10,40;43,50;12,70;64,80;50,00;29,50;32,70;19,30;72,45;19,85;1,44;0,89;51,66;8,72;;
219,00;89,00;210,60;522,60;49012,00;35757,00;16,00;0,00;(48021.6, 51046.4];41,70;39,60;43,00;Clark County, Kentucky;Kentucky;South;2,49;52,60;13,70;38,30;;5,50;35,20;13,80;55,80;7,90;64,40;50,20;44,80;37,20;20,90;92,94;5,25;0,57;0,22;50,38;4,29;;
131,00;59,00;266,20;572,10;25215,00;21013,00;38,20;0,00;[22640, 34218.1];39,10;37,10;41,40;Clay County, Kentucky;Kentucky;South;2,53;48,20;30,40;35,10;;3,70;36,90;5,30;31,60;15,90;39,70;;26,40;57,30;41,90;93,38;3,92;0,06;0,64;47,62;7,64;;
58,00;29,00;202,40;405,40;39184,00;11954,00;20,90;0,00;(37413.8, 40362.7];37,60;35,80;39,20;Prowers County, Colorado;Colorado;West;2,44;54,60;15,60;13,10;;5,90;27,80;9,60;58,60;9,70;57,10;;38,10;38,60;25,40;95,18;0,66;0,44;1,54;51,36;6,04;;
108,00;47,00;205,80;474,60;35664,00;16759,00;20,60;0,00;(34218.1, 37413.8];43,20;41,30;46,10;Fayette County, Alabama;Alabama;South;2,36;53,60;16,60;31,80;49,60;2,10;38,80;8,40;44,80;10,00;65,30;44,90;38,30;43,40;21,10;85,55;12,39;0,39;0,00;51,50;5,73;;
832,00;322,00;160,00;436,00;41382,00;163591,00;19,00;434,01;(40362.7, 42724.4];38,80;37,60;40,40;Pueblo County, Colorado;Colorado;West;2,49;46,70;20,10;29,20;;6,60;29,00;13,70;51,10;10,80;58,40;42,00;36,80;45,50;27,10;78,76;2,24;0,76;11,00;44,76;5,47;;
29,00;11,00;150,70;407,40;63184,00;6571,00;10,90;0,00;(61494.5, 125635];36,40;35,90;37,10;Rio Blanco County, Colorado;Colorado;West;2,48;58,50;15,80;28,90;;6,70;33,70;14,30;65,40;4,20;72,30;62,10;55,10;26,00;15,90;94,17;0,46;0,00;0,49;60,15;10,65;;
59,00;21,00;136,50;379,50;40593,00;11543,00;18,30;0,00;(40362.7, 42724.4];40,90;40,10;41,80;Rio Grande County, Colorado;Colorado;West;2,49;55,50;26,10;32,80;;2,70;29,50;14,00;54,90;8,10;53,90;40,70;33,00;41,20;26,60;84,45;0,81;0,37;10,69;53,52;4,94;;
81,00;23,00;125,20;373,10;66846,00;24130,00;8,40;0,00;(61494.5, 125635];40,10;39,80;40,50;Routt County, Colorado;Colorado;West;2,46;51,20;10,70;30,30;48,70;10,30;20,50;34,20;;4,00;77,40;68,10;46,40;19,10;10,10;94,89;0,42;1,04;1,92;50,78;4,12;;
24,00;10,00;145,40;337,10;31227,00;6251,00;29,90;0,00;[22640, 34218.1];46,10;45,50;46,90;Saguache County, Colorado;Colorado;West;2,39;52,10;35,20;28,60;;6,80;24,70;17,90;49,40;9,70;33,30;24,60;19,20;46,10;32,40;87,66;0,37;1,12;6,59;44,03;7,04;;
22,00;5,00;97,90;358,50;59603,00;7879,00;9,90;0,00;(54545.6, 61494.5];40,70;40,50;41,00;San Miguel County, Colorado;Colorado;West;2,31;45,70;7,80;25,20;;30,40;18,00;39,70;70,60;5,80;73,40;63,50;39,30;21,70;12,60;95,91;0,23;1,34;0,68;40,63;4,14;;
15,00;6,00;133,80;364,00;44562,00;2399,00;13,90;0,00;(42724.4, 45201];49,80;49,40;49,90;Sedgwick County, Colorado;Colorado;West;2,44;50,90;27,10;25,40;;1,70;35,10;14,70;52,80;6,40;60,20;41,30;31,40;45,70;22,70;91,71;1,23;1,23;1,69;49,00;5,93;;
66,00;15,00;87,60;259,00;68352,00;30257,00;9,70;0,00;(61494.5, 125635];37,10;36,50;38,50;Summit County, Colorado;Colorado;West;2,82;49,00;12,80;28,50;;22,80;17,20;32,30;74,30;4,70;68,30;;39,60;16,50;8,70;89,68;1,15;0,93;5,95;49,62;6,97;;
123,00;38,00;145,00;429,10;62380,00;23385,00;9,50;0,00;(61494.5, 125635];49,40;49,40;49,30;Teller County, Colorado;Colorado;West;2,42;60,10;17,00;48,10;;1,90;24,80;18,60;58,70;8,20;67,20;51,70;43,60;34,40;19,40;94,28;1,08;1,04;1,18;59,71;2,02;;
26,00;9,00;118,40;381,70;45784,00;4864,00;11,40;0,00;(45201, 48021.6];44,40;41,80;45,60;Washington County, Colorado;Colorado;West;2,30;60,90;22,70;41,40;;2,60;35,10;12,60;56,20;5,10;67,20;51,80;39,70;37,00;19,40;96,04;0,58;0,46;1,15;58,33;6,16;;
157,00;74,00;198,20;421,70;33881,00;31696,00;23,10;0,00;[22640, 34218.1];38,80;36,80;39,90;Franklin County, Alabama;Alabama;South;2,62;50,30;23,30;33,70;;3,70;37,50;7,40;49,40;9,80;58,60;44,90;40,30;38,30;21,70;88,27;4,91;0,09;4,19;49,02;3,26;;
883,00;329,00;150,70;389,50;61501,00;285174,00;10,50;171,82;(61494.5, 125635];406,80;33,30;34,40;Weld County, Colorado;Colorado;West;2,80;55,00;14,40;30,90;48,60;6,10;27,00;17,80;63,10;6,60;69,90;58,60;51,00;27,30;16,30;87,21;1,07;1,35;6,68;57,02;6,81;;
54,00;24,00;184,30;427,20;46838,00;10146,00;14,00;0,00;(45201, 48021.6];36,00;36,50;35,90;Yuma County, Colorado;Colorado;West;2,60;55,20;20,80;29,10;;4,40;31,70;14,70;62,70;2,50;61,60;;36,00;35,90;21,30;94,15;1,20;0,11;2,41;50,61;4,74;;
5047,00;1524,00;142,00;489,00;85336,00;948053,00;9,00;146,62;(61494.5, 125635];39,70;38,10;41,10;Fairfield County, Connecticut;Connecticut;Northeast;2,76;50,80;14,80;27,70;;17,40;22,60;25,70;62,40;9,00;71,90;59,90;52,70;27,30;15,70;73,92;11,24;5,04;6,95;53,24;4,65;;
5129,00;1741,00;157,50;486,80;65809,00;895841,00;12,20;222,14;(61494.5, 125635];40,10;38,20;41,70;Hartford County, Connecticut;Connecticut;Northeast;2,51;46,80;14,00;26,60;;14,20;27,10;20,50;60,70;9,30;71,30;58,10;53,30;33,40;19,50;72,63;13,40;4,79;5,70;46,28;5,25;;
1190,00;389,00;151,20;480,90;73413,00;183603,00;7,70;92,59;(61494.5, 125635];46,00;44,80;47,10;Litchfield County, Connecticut;Connecticut;Northeast;2,46;53,80;11,70;33,40;;13,70;29,30;19,50;63,80;7,10;75,80;;54,20;30,70;15,50;93,51;1,52;1,81;1,28;53,69;3,81;;
1021,00;339,00;154,90;488,80;76365,00;164063,00;7,90;115,81;(61494.5, 125635];44,20;43,10;45,50;Middlesex County, Connecticut;Connecticut;Northeast;2,40;52,20;9,20;31,00;;11,70;26,80;22,20;64,20;6,00;80,10;65,40;59,30;27,20;12,70;88,99;5,08;2,76;0,93;52,46;4,04;;
5021,00;1788,00;169,00;500,10;60387,00;859470,00;13,00;250,15;(54545.6, 61494.5];39,80;38,10;41,10;New Haven County, Connecticut;Connecticut;Northeast;2,56;44,70;12,60;29,90;44,00;13,50;30,20;18,40;59,90;9,50;69,10;56,40;50,80;34,30;20,60;75,01;12,84;3,90;5,55;45,04;4,24;;
1573,00;534,00;162,60;490,40;65813,00;271863,00;11,10;367,83;(61494.5, 125635];40,70;38,70;42,50;New London County, Connecticut;Connecticut;Northeast;2,45;48,70;8,70;37,20;;10,80;31,20;17,70;59,50;8,30;74,10;;49,90;33,70;17,50;81,47;5,62;4,16;3,19;48,23;4,58;;
754,00;239,00;152,30;471,50;78653,00;151420,00;7,50;6,60;(61494.5, 125635];38,10;36,50;39,60;Tolland County, Connecticut;Connecticut;Northeast;2,49;46,80;5,10;21,10;;8,30;27,40;21,40;63,10;6,80;81,80;68,90;63,20;24,60;11,80;89,16;3,13;3,94;1,37;53,25;2,56;;
569,00;229,00;172,20;431,40;57547,00;116573,00;10,30;0,00;(54545.6, 61494.5];40,40;39,20;41,60;Windham County, Connecticut;Connecticut;Northeast;2,53;46,90;9,10;29,00;;7,30;34,30;13,90;61,50;9,30;68,90;55,10;50,90;36,20;21,00;90,31;2,23;1,23;2,41;48,29;3,94;;
125,00;53,00;212,40;494,60;39546,00;22583,00;18,10;929,90;(37413.8, 40362.7];38,90;37,80;40,40;Bibb County, Alabama;Alabama;South;2,95;49,00;25,30;33,10;;1,20;42,10;6,10;45,20;8,30;64,80;;43,80;39,40;22,70;76,65;21,44;0,09;0,03;57,34;4,18;;
176,00;74,00;200,30;488,00;34425,00;26777,00;23,90;0,00;(34218.1, 37413.8];42,20;41,50;43,30;Geneva County, Alabama;Alabama;South;2,47;52,30;24,70;39,10;;3,60;37,10;9,30;48,30;11,20;56,10;40,00;33,90;42,70;24,40;86,50;8,90;1,23;1,13;50,19;5,63;;
940,00;347,00;190,70;527,20;54271,00;173533,00;14,10;11,53;(51046.4, 54545.6];37,00;35,10;38,40;Kent County, Delaware;Delaware;South;2,71;48,80;15,50;25,90;51,00;7,60;33,50;14,10;56,50;8,40;69,20;49,60;42,10;38,70;20,50;67,21;24,31;2,09;1,49;50,31;6,07;;
2780,00;1022,00;177,20;485,90;64632,00;556779,00;12,30;474,16;(61494.5, 125635];37,50;36,10;38,80;New Castle County, Delaware;Delaware;South;2,63;45,20;14,00;31,00;;12,40;28,60;20,60;60,80;7,40;73,40;59,90;55,40;30,50;17,00;65,47;24,20;5,04;2,55;46,45;4,72;;
1447,00;525,00;168,70;493,30;53316,00;215622,00;13,90;519,43;(51046.4, 54545.6];47,00;45,40;48,30;Sussex County, Delaware;Delaware;South;2,52;51,10;17,80;38,70;37,10;6,50;35,30;13,50;52,90;8,00;64,70;43,10;38,40;45,40;23,10;81,45;12,66;1,14;2,15;50,72;5,26;;
2881,00;1084,00;182,30;483,70;69992,00;672228,00;18,40;651,56;(61494.5, 125635];33,70;33,50;33,90;District of Columbia, District of Columbia;District of Columbia;South;2,22;27,30;10,50;22,60;;23,00;18,00;23,30;61,80;9,60;69,60;55,60;48,20;35,10;21,70;40,21;48,87;3,68;4,19;23,92;4,58;;
1031,00;426,00;182,40;447,80;44325,00;259964,00;21,60;115,40;(42724.4, 45201];30,80;29,90;31,80;Alachua County, Florida;Florida;South;2,46;37,70;5,50;13,70;;14,70;21,50;21,50;54,60;7,90;71,30;;47,30;25,20;13,20;69,87;19,90;5,66;0,95;38,97;3,20;;
131,00;56,00;206,10;475,30;47121,00;27420,00;19,60;0,00;(45201, 48021.6];36,60;35,50;38,00;Baker County, Florida;Florida;South;3,00;47,90;17,90;51,70;;7,60;43,80;7,50;48,20;8,90;64,30;52,10;46,10;32,60;19,40;83,47;14,51;0,60;0,81;56,27;5,92;;
1003,00;395,00;191,50;501,10;44800,00;181635,00;15,60;16,52;(42724.4, 45201];39,80;38,30;41,00;Bay County, Florida;Florida;South;2,54;49,00;19,60;32,10;;6,80;30,60;14,40;55,10;8,60;60,60;;32,10;36,30;19,60;82,07;10,77;2,03;0,62;47,33;5,73;;
147,00;72,00;209,90;434,40;39980,00;26928,00;22,60;0,00;(37413.8, 40362.7];39,60;36,80;44,90;Bradford County, Florida;Florida;South;2,72;39,50;27,50;32,80;;6,30;37,00;7,80;41,00;12,40;57,40;;35,40;38,70;20,60;77,59;20,05;0,40;0,14;45,25;2,47;;
3721,00;1571,00;181,20;464,80;47973,00;568088,00;14,50;51,05;(45201, 48021.6];46,60;45,10;47,90;Brevard County, Florida;Florida;South;2,46;48,60;15,30;29,90;;7,90;28,80;16,90;49,60;10,90;64,20;45,50;38,00;38,10;18,30;83,05;10,28;2,31;1,24;47,33;4,97;;
8954,00;3397,00;157,60;438,30;51485,00;1896425,00;14,50;216,72;(51046.4, 54545.6];40,00;38,60;41,10;Broward County, Florida;Florida;South;2,73;43,10;17,10;29,40;44,80;8,70;27,60;19,80;59,80;10,00;58,40;49,60;40,20;29,40;19,10;62,62;27,84;3,50;2,99;43,04;4,66;;
58,00;19,00;154,50;495,80;26504,00;8479,00;33,20;0,00;[22640, 34218.1];42,40;41,20;45,10;Greene County, Alabama;Alabama;South;2,70;30,90;22,30;29,90;;1,60;38,90;7,80;35,20;20,40;44,70;;23,80;54,10;32,20;17,79;80,66;0,16;0,00;31,30;7,34;;
68,00;32,00;174,70;381,90;35256,00;14462,00;22,30;0,00;(34218.1, 37413.8];40,50;39,70;42,30;Calhoun County, Florida;Florida;South;2,64;44,60;16,90;45,80;36,60;0,80;37,50;8,20;40,10;10,00;49,00;33,50;28,30;43,50;25,90;81,25;13,43;0,64;1,11;49,81;4,50;;
1366,00;561,00;149,80;412,70;43242,00;173115,00;11,90;17,33;(42724.4, 45201];57,30;56,20;58,00;Charlotte County, Florida;Florida;South;2,26;55,80;23,50;37,80;34,00;4,70;34,90;13,10;38,80;10,80;61,10;32,60;25,20;51,00;20,10;90,50;5,61;1,28;0,57;53,69;4,95;;
1269,00;557,00;184,30;452,50;36383,00;141058,00;20,10;42,54;(34218.1, 37413.8];55,40;54,40;56,10;Citrus County, Florida;Florida;South;2,25;54,60;24,10;42,30;;3,20;38,20;11,10;35,80;13,10;57,60;31,60;24,70;54,30;24,40;93,29;2,99;1,59;0,28;51,07;3,92;;
935,00;357,00;182,60;471,30;58539,00;203967,00;10,90;88,25;(54545.6, 61494.5];39,00;37,60;40,00;Clay County, Florida;Florida;South;2,84;53,40;16,00;35,40;;5,00;30,70;16,70;55,70;10,70;70,10;54,50;41,70;29,70;14,90;82,01;9,76;3,17;1,07;56,88;3,92;;
1869,00;756,00;123,20;346,30;58403,00;357305,00;14,30;50,38;(54545.6, 61494.5];48,50;46,70;50,20;Collier County, Florida;Florida;South;2,59;54,40;19,20;38,90;36,10;5,70;26,70;19,80;;7,80;58,60;38,00;28,50;40,80;19,30;87,80;6,83;1,25;2,63;54,18;5,16;;
376,00;170,00;203,30;453,70;38484,00;68348,00;21,70;73,16;(37413.8, 40362.7];40,40;38,20;42,80;Columbia County, Florida;Florida;South;2,66;45,00;24,30;42,90;;1,50;36,10;9,00;46,10;14,80;53,80;39,40;33,20;43,20;25,50;77,20;17,92;0,80;0,96;45,65;4,91;;
176,00;73,00;160,40;392,90;36945,00;35458,00;29,70;0,00;(34218.1, 37413.8];40,10;38,40;41,80;DeSoto County, Florida;Florida;South;2,78;44,20;40,40;37,90;;1,60;40,90;6,80;43,20;9,40;39,10;;20,10;47,90;30,90;82,08;13,23;0,30;2,88;48,10;8,09;;
103,00;48,00;195,90;436,60;32121,00;16203,00;27,10;0,00;[22640, 34218.1];46,90;44,30;49,50;Dixie County, Florida;Florida;South;2,41;45,80;39,80;33,70;;3,40;41,00;6,10;36,60;7,20;43,80;29,50;24,60;50,40;28,70;88,11;8,80;0,75;0,12;47,23;5,83;;
4383,00;1638,00;189,20;504,40;46013,00;913010,00;18,20;359,25;(45201, 48021.6];36,00;34,60;37,60;Duval County, Florida;Florida;South;2,58;43,20;17,10;32,40;;8,90;28,60;18,70;57,90;10,00;63,50;50,90;41,70;32,00;19,30;61,48;29,40;4,36;1,14;41,79;5,09;;
1537,00;662,00;186,70;444,20;46139,00;311003,00;15,30;234,72;(45201, 48021.6];37,20;34,90;39,60;Escambia County, Florida;Florida;South;2,53;41,30;12,90;30,90;;6,70;28,90;16,40;52,40;9,40;65,50;48,20;36,30;35,00;18,20;68,96;21,60;2,89;1,20;41,93;4,39;;
98,00;39,00;197,70;510,40;33315,00;15068,00;28,10;0,00;[22640, 34218.1];40,20;38,20;41,70;Hale County, Alabama;Alabama;South;2,53;41,30;18,70;45,20;;0,50;42,90;9,90;43,60;13,30;54,50;39,80;34,60;46,70;26,80;39,96;58,25;0,28;0,83;40,56;8,97;;
698,00;300,00;174,60;444,80;51556,00;105392,00;11,60;0,00;(51046.4, 54545.6];49,60;48,10;50,50;Flagler County, Florida;Florida;South;0,03;54,20;21,40;38,60;;2,90;34,70;15,10;43,70;9,30;61,90;41,90;36,50;42,20;17,90;81,41;11,21;2,37;2,78;57,67;4,06;;
66,00;34,00;216,20;412,00;36788,00;11761,00;25,30;0,00;(34218.1, 37413.8];42,10;39,10;48,70;Franklin County, Florida;Florida;South;2,24;49,80;37,60;20,30;;1,40;35,40;10,10;43,90;9,40;52,80;34,10;28,70;43,30;20,90;81,99;14,55;0,76;0,46;50,51;4,93;;
224,00;101,00;184,70;403,40;35849,00;46036,00;25,60;0,00;(34218.1, 37413.8];40,20;38,80;41,20;Gadsden County, Florida;Florida;South;2,53;39,60;24,70;34,30;;3,70;34,60;10,40;45,10;11,20;53,70;39,20;34,60;40,50;24,80;40,57;54,79;0,48;2,57;39,47;4,18;;
85,00;48,00;209,20;383,80;40788,00;17199,00;19,80;0,00;(40362.7, 42724.4];42,00;36,50;45,80;Gilchrist County, Florida;Florida;South;2,54;47,30;39,50;34,90;23,70;2,00;38,80;7,70;44,80;10,40;50,20;37,20;33,30;40,20;22,50;91,59;6,10;0,48;0,26;52,06;6,28;;
68,00;28,00;135,30;354,90;38783,00;13670,00;21,10;0,00;(37413.8, 40362.7];45,30;42,50;48,00;Glades County, Florida;Florida;South;3,04;44,30;38,60;23,60;;0,20;44,50;5,80;33,30;12,90;47,10;27,70;24,10;47,50;24,10;79,87;13,03;0,42;1,67;51,66;1,60;;
89,00;39,00;189,10;434,70;38419,00;15871,00;23,10;0,00;(37413.8, 40362.7];43,30;41,30;46,20;Gulf County, Florida;Florida;South;2,52;44,80;29,40;34,70;;3,70;34,70;11,50;41,00;10,20;58,70;42,20;34,00;37,20;18,90;77,95;17,97;1,67;0,41;50,18;4,89;;
56,00;32,00;188,40;336,80;31734,00;14295,00;31,70;0,00;[22640, 34218.1];40,50;36,10;45,60;Hamilton County, Florida;Florida;South;2,35;39,30;36,90;44,40;18,70;0,00;37,40;7,20;33,10;15,80;49,70;35,30;29,40;47,80;28,40;60,72;34,10;0,35;2,18;44,33;7,15;;
119,00;47,00;161,90;422,30;35371,00;27502,00;29,90;0,00;(34218.1, 37413.8];34,80;33,20;36,40;Hardee County, Florida;Florida;South;3,33;43,90;34,80;45,90;;0,90;41,10;7,40;45,30;11,00;36,50;;21,80;48,70;34,90;82,55;7,97;0,18;7,26;52,30;6,77;;
138,00;60,00;163,70;370,10;38494,00;39119,00;25,30;0,00;(37413.8, 40362.7];33,80;32,30;34,80;Hendry County, Florida;Florida;South;3,18;45,50;30,60;29,90;;1,20;32,20;6,30;51,20;11,90;38,00;31,30;26,70;37,40;27,20;73,79;12,00;0,98;9,16;48,00;7,10;;
1300,00;567,00;178,10;447,50;40094,00;178439,00;15,30;16,81;(37413.8, 40362.7];48,70;46,90;50,00;Hernando County, Florida;Florida;South;2,45;52,40;14,50;40,50;;4,50;37,50;10,60;40,10;13,70;55,70;;28,90;47,90;25,80;89,94;5,38;1,09;1,21;51,03;5,38;;
115,00;47,00;194,10;484,00;39930,00;17221,00;17,30;0,00;(37413.8, 40362.7];43,00;41,70;45,10;Henry County, Alabama;Alabama;South;2,47;53,10;16,40;43,80;;8,50;35,50;9,40;49,70;8,10;61,90;42,20;35,80;41,80;22,00;70,37;28,35;0,00;0,39;51,48;7,11;;
769,00;335,00;161,60;413,70;35787,00;99491,00;19,50;0,00;(34218.1, 37413.8];52,10;50,20;54,00;Highlands County, Florida;Florida;South;2,39;54,00;33,00;34,00;;1,40;36,30;10,70;37,60;13,30;53,20;27,80;21,60;54,60;25,30;83,04;9,56;1,50;3,77;51,71;5,12;;
6000,00;2154,00;168,90;474,50;50758,00;1349050,00;16,80;386,94;(48021.6, 51046.4];36,60;35,50;37,60;Hillsborough County, Florida;Florida;South;2,64;45,10;16,00;28,60;45,60;9,80;27,30;19,50;58,80;9,00;61,20;;42,80;31,10;19,70;71,13;16,64;3,69;4,94;44,26;4,75;;
67,00;50,00;191,50;259,60;35651,00;19324,00;26,70;0,00;(34218.1, 37413.8];42,10;40,00;45,10;Holmes County, Florida;Florida;South;2,60;48,40;28,00;34,50;;4,50;36,90;7,30;38,10;15,40;47,80;33,90;25,40;45,00;26,20;89,05;6,99;0,37;0,62;53,31;5,39;;
1056,00;472,00;167,30;430,40;47548,00;147919,00;14,70;27,04;(45201, 48021.6];50,70;48,70;52,20;Indian River County, Florida;Florida;South;2,44;51,70;22,40;36,20;36,10;5,30;30,30;16,40;44,20;12,20;59,50;35,60;27,60;45,10;20,60;86,17;9,25;1,19;1,49;49,97;5,40;;
74,00;35,00;173,50;367,90;40205,00;14081,00;18,00;0,00;(37413.8, 40362.7];45,30;42,60;48,80;Jefferson County, Florida;Florida;South;2,17;46,30;29,20;24,80;;1,80;31,50;11,90;40,90;9,40;64,30;46,20;40,90;40,60;19,90;60,92;36,17;0,00;1,68;47,51;5,14;;
34,00;19,00;208,10;380,10;38071,00;8663,00;25,60;0,00;(37413.8, 40362.7];36,40;34,50;40,20;Lafayette County, Florida;Florida;South;2,81;43,00;37,10;40,70;;2,10;36,70;7,80;37,60;14,60;51,70;39,00;30,80;36,60;22,60;77,32;18,13;0,07;3,03;54,47;7,85;;
2251,00;879,00;171,30;474,60;46895,00;325875,00;13,80;30,69;(45201, 48021.6];46,40;45,10;47,60;Lake County, Florida;Florida;South;2,57;54,90;21,40;33,30;;6,30;33,50;14,30;47,60;9,70;62,70;43,10;36,60;41,40;20,30;83,36;9,76;1,78;2,18;55,18;5,55;;
3895,00;1519,00;142,10;400,10;49147,00;701982,00;16,00;279,21;(48021.6, 51046.4];46,90;45,60;48,20;Lee County, Florida;Florida;South;2,59;50,40;20,70;32,70;;6,00;31,60;16,20;47,60;10,10;57,60;38,70;31,10;41,40;20,90;84,54;8,64;1,59;3,22;50,80;4,73;;
950,00;369,00;155,80;390,50;45463,00;286272,00;23,30;38,42;(45201, 48021.6];30,00;29,10;30,70;Leon County, Florida;Florida;South;2,43;37,80;6,70;15,40;;12,90;19,00;25,30;59,70;10,60;74,00;61,80;52,20;24,10;12,80;62,23;31,13;3,22;0,87;37,83;3,78;;
561,00;227,00;189,60;477,30;40124,00;104173,00;20,10;28,80;(37413.8, 40362.7];39,00;37,60;40,50;Houston County, Alabama;Alabama;South;2,62;46,90;18,00;36,10;;5,00;33,10;13,30;54,00;8,30;63,40;48,40;40,00;36,70;20,70;69,71;26,43;0,76;0,82;46,62;5,66;;
296,00;139,00;232,00;496,90;37433,00;39832,00;21,20;0,00;(37413.8, 40362.7];46,60;45,40;48,00;Levy County, Florida;Florida;South;0,03;48,50;22,00;36,10;;2,90;40,90;7,00;44,10;11,10;46,70;30,80;25,00;47,80;26,30;87,35;9,15;0,49;0,32;47,36;6,10;;
32,00;17,00;220,40;391,50;38473,00;8331,00;24,70;0,00;(37413.8, 40362.7];37,60;36,70;39,40;Liberty County, Florida;Florida;South;2,77;41,80;27,10;30,90;;5,60;43,50;6,80;39,60;10,20;53,40;41,00;36,10;35,20;20,30;77,97;16,53;0,81;2,69;47,55;8,32;;
